,group_0,group_1,group_2,group_3,group_4,0_0,0_1,0_2,0_3,0_4,0_5,0_6,0_7,0_8,0_9,0_10,0_11,0_12,0_13,0_14,0_15,0_16,0_17,0_18,0_19,0_20,1_0,1_1,1_2,1_3,1_4,1_5,1_6,1_7,1_8,1_9,1_10,1_11,1_12,1_13,1_14,1_15,1_16,1_17,1_18,1_19,1_20,2_0,2_1,2_2,2_3,2_4,2_5,2_6,2_7,2_8,2_9,2_10,2_11,2_12,2_13,2_14,2_15,2_16,2_17,2_18,2_19,2_20,3_0,3_1,3_2,3_3,3_4,3_5,3_6,3_7,3_8,3_9,3_10,3_11,3_12,3_13,3_14,3_15,3_16,3_17,3_18,3_19,3_20,4_0,4_1,4_2,4_3,4_4,4_5,4_6,4_7,4_8,4_9,4_10,4_11,4_12,4_13,4_14,4_15,4_16,4_17,4_18,4_19,4_20,time_in_hours_sin,time_in_hours_cos,0,event
25/12/2014 01:30,0.369007134,0.739273052,0.052077401,0.004791715,0.91941545,0.369007134,0.087112669,0.065665799,0.065194419,0.08038295,0.051029604,0.045740742,0.032548639,0.062108651,0.061798466,0.060104537,0.07545056,0.056759103,0.045226773,0.022326303,0.009195092,0.034658242,0.0232279,0.011884342,0.039489745,0.036904696,0.739273052,0.744158057,0.737788091,0.735079147,0.731273029,0.757950899,0.782791465,0.765009662,0.762040869,0.772646949,0.762132489,0.75100985,0.739554214,0.757997266,0.766666134,0.779666006,0.779444575,0.780661628,0.788227548,0.782512148,0.782073978,0.052077401,0.030681174,0.022339089,0.026239508,0.030075829,0.021628267,0.026129426,0.031776001,0.041960262,0.044045911,0.035169161,0.040942434,0.030786036,0.029709253,0.029412432,0.032834262,0.042470572,0.035501536,0.048268834,0.04378571,0.044746267,0.004791715,0.041134414,0.08420535,0.090260144,0.100324039,0.098627867,0.104824422,0.009068325,0,0,0,0.055002103,0.086836266,0.095321005,0.080616365,0.075723025,0.029236446,0.050226299,0.072547786,0.10265175,0.063972869,0.91941545,0.178763343,0.071510658,0.053440027,0.040914701,0.037147256,0.045748477,0.042231168,0.044605987,0.038611775,0.040101393,0.045105345,0.035398862,0.063006476,0.052434384,0.054293285,0.053549667,0.041162568,0.055998088,0.073817565,0.144730795,0.382683432,0.923879533,0.204333333,31
25/12/2014 01:45,2.814334025,3.007054181,2.40853665,3.117849276,3.215118261,2.814334025,0.369007134,0.087112669,0.065665799,0.065194419,0.08038295,0.051029604,0.045740742,0.032548639,0.062108651,0.061798466,0.060104537,0.07545056,0.056759103,0.045226773,0.022326303,0.009195092,0.034658242,0.0232279,0.011884342,0.039489745,3.007054181,0.739273052,0.744158057,0.737788091,0.735079147,0.731273029,0.757950899,0.782791465,0.765009662,0.762040869,0.772646949,0.762132489,0.75100985,0.739554214,0.757997266,0.766666134,0.779666006,0.779444575,0.780661628,0.788227548,0.782512148,2.40853665,0.052077401,0.030681174,0.022339089,0.026239508,0.030075829,0.021628267,0.026129426,0.031776001,0.041960262,0.044045911,0.035169161,0.040942434,0.030786036,0.029709253,0.029412432,0.032834262,0.042470572,0.035501536,0.048268834,0.04378571,3.117849276,0.004791715,0.041134414,0.08420535,0.090260144,0.100324039,0.098627867,0.104824422,0.009068325,0,0,0,0.055002103,0.086836266,0.095321005,0.080616365,0.075723025,0.029236446,0.050226299,0.072547786,0.10265175,3.215118261,0.91941545,0.178763343,0.071510658,0.053440027,0.040914701,0.037147256,0.045748477,0.042231168,0.044605987,0.038611775,0.040101393,0.045105345,0.035398862,0.063006476,0.052434384,0.054293285,0.053549667,0.041162568,0.055998088,0.073817565,0.44228869,0.896872742,0.196,31
25/12/2014 02:00,1.779668003,2.932616562,1.563477379,2.287935871,1.465673099,1.779668003,2.814334025,0.369007134,0.087112669,0.065665799,0.065194419,0.08038295,0.051029604,0.045740742,0.032548639,0.062108651,0.061798466,0.060104537,0.07545056,0.056759103,0.045226773,0.022326303,0.009195092,0.034658242,0.0232279,0.011884342,2.932616562,3.007054181,0.739273052,0.744158057,0.737788091,0.735079147,0.731273029,0.757950899,0.782791465,0.765009662,0.762040869,0.772646949,0.762132489,0.75100985,0.739554214,0.757997266,0.766666134,0.779666006,0.779444575,0.780661628,0.788227548,1.563477379,2.40853665,0.052077401,0.030681174,0.022339089,0.026239508,0.030075829,0.021628267,0.026129426,0.031776001,0.041960262,0.044045911,0.035169161,0.040942434,0.030786036,0.029709253,0.029412432,0.032834262,0.042470572,0.035501536,0.048268834,2.287935871,3.117849276,0.004791715,0.041134414,0.08420535,0.090260144,0.100324039,0.098627867,0.104824422,0.009068325,0,0,0,0.055002103,0.086836266,0.095321005,0.080616365,0.075723025,0.029236446,0.050226299,0.072547786,1.465673099,3.215118261,0.91941545,0.178763343,0.071510658,0.053440027,0.040914701,0.037147256,0.045748477,0.042231168,0.044605987,0.038611775,0.040101393,0.045105345,0.035398862,0.063006476,0.052434384,0.054293285,0.053549667,0.041162568,0.055998088,0.5,0.866025404,0.194,31
25/12/2014 02:15,1.683320372,2.758909913,1.522120737,1.584368954,1.328607363,1.683320372,1.779668003,2.814334025,0.369007134,0.087112669,0.065665799,0.065194419,0.08038295,0.051029604,0.045740742,0.032548639,0.062108651,0.061798466,0.060104537,0.07545056,0.056759103,0.045226773,0.022326303,0.009195092,0.034658242,0.0232279,2.758909913,2.932616562,3.007054181,0.739273052,0.744158057,0.737788091,0.735079147,0.731273029,0.757950899,0.782791465,0.765009662,0.762040869,0.772646949,0.762132489,0.75100985,0.739554214,0.757997266,0.766666134,0.779666006,0.779444575,0.780661628,1.522120737,1.563477379,2.40853665,0.052077401,0.030681174,0.022339089,0.026239508,0.030075829,0.021628267,0.026129426,0.031776001,0.041960262,0.044045911,0.035169161,0.040942434,0.030786036,0.029709253,0.029412432,0.032834262,0.042470572,0.035501536,1.584368954,2.287935871,3.117849276,0.004791715,0.041134414,0.08420535,0.090260144,0.100324039,0.098627867,0.104824422,0.009068325,0,0,0,0.055002103,0.086836266,0.095321005,0.080616365,0.075723025,0.029236446,0.050226299,1.328607363,1.465673099,3.215118261,0.91941545,0.178763343,0.071510658,0.053440027,0.040914701,0.037147256,0.045748477,0.042231168,0.044605987,0.038611775,0.040101393,0.045105345,0.035398862,0.063006476,0.052434384,0.054293285,0.053549667,0.041162568,0.555570233,0.831469612,0.233,31
25/12/2014 02:30,1.048486072,2.393652617,1.052604107,2.087324032,0.923401999,1.048486072,1.683320372,1.779668003,2.814334025,0.369007134,0.087112669,0.065665799,0.065194419,0.08038295,0.051029604,0.045740742,0.032548639,0.062108651,0.061798466,0.060104537,0.07545056,0.056759103,0.045226773,0.022326303,0.009195092,0.034658242,2.393652617,2.758909913,2.932616562,3.007054181,0.739273052,0.744158057,0.737788091,0.735079147,0.731273029,0.757950899,0.782791465,0.765009662,0.762040869,0.772646949,0.762132489,0.75100985,0.739554214,0.757997266,0.766666134,0.779666006,0.779444575,1.052604107,1.522120737,1.563477379,2.40853665,0.052077401,0.030681174,0.022339089,0.026239508,0.030075829,0.021628267,0.026129426,0.031776001,0.041960262,0.044045911,0.035169161,0.040942434,0.030786036,0.029709253,0.029412432,0.032834262,0.042470572,2.087324032,1.584368954,2.287935871,3.117849276,0.004791715,0.041134414,0.08420535,0.090260144,0.100324039,0.098627867,0.104824422,0.009068325,0,0,0,0.055002103,0.086836266,0.095321005,0.080616365,0.075723025,0.029236446,0.923401999,1.328607363,1.465673099,3.215118261,0.91941545,0.178763343,0.071510658,0.053440027,0.040914701,0.037147256,0.045748477,0.042231168,0.044605987,0.038611775,0.040101393,0.045105345,0.035398862,0.063006476,0.052434384,0.054293285,0.053549667,0.608761429,0.79335334,0.492666667,31
25/12/2014 02:45,0.583302384,1.524242373,0.327931292,0.558794962,0.29869552,0.583302384,1.048486072,1.683320372,1.779668003,2.814334025,0.369007134,0.087112669,0.065665799,0.065194419,0.08038295,0.051029604,0.045740742,0.032548639,0.062108651,0.061798466,0.060104537,0.07545056,0.056759103,0.045226773,0.022326303,0.009195092,1.524242373,2.393652617,2.758909913,2.932616562,3.007054181,0.739273052,0.744158057,0.737788091,0.735079147,0.731273029,0.757950899,0.782791465,0.765009662,0.762040869,0.772646949,0.762132489,0.75100985,0.739554214,0.757997266,0.766666134,0.779666006,0.327931292,1.052604107,1.522120737,1.563477379,2.40853665,0.052077401,0.030681174,0.022339089,0.026239508,0.030075829,0.021628267,0.026129426,0.031776001,0.041960262,0.044045911,0.035169161,0.040942434,0.030786036,0.029709253,0.029412432,0.032834262,0.558794962,2.087324032,1.584368954,2.287935871,3.117849276,0.004791715,0.041134414,0.08420535,0.090260144,0.100324039,0.098627867,0.104824422,0.009068325,0,0,0,0.055002103,0.086836266,0.095321005,0.080616365,0.075723025,0.29869552,0.923401999,1.328607363,1.465673099,3.215118261,0.91941545,0.178763343,0.071510658,0.053440027,0.040914701,0.037147256,0.045748477,0.042231168,0.044605987,0.038611775,0.040101393,0.045105345,0.035398862,0.063006476,0.052434384,0.054293285,0.659345815,0.751839807,0.778,31
25/12/2014 03:00,0.617959934,1.415660779,0.239759226,0.578332518,0.365180036,0.617959934,0.583302384,1.048486072,1.683320372,1.779668003,2.814334025,0.369007134,0.087112669,0.065665799,0.065194419,0.08038295,0.051029604,0.045740742,0.032548639,0.062108651,0.061798466,0.060104537,0.07545056,0.056759103,0.045226773,0.022326303,1.415660779,1.524242373,2.393652617,2.758909913,2.932616562,3.007054181,0.739273052,0.744158057,0.737788091,0.735079147,0.731273029,0.757950899,0.782791465,0.765009662,0.762040869,0.772646949,0.762132489,0.75100985,0.739554214,0.757997266,0.766666134,0.239759226,0.327931292,1.052604107,1.522120737,1.563477379,2.40853665,0.052077401,0.030681174,0.022339089,0.026239508,0.030075829,0.021628267,0.026129426,0.031776001,0.041960262,0.044045911,0.035169161,0.040942434,0.030786036,0.029709253,0.029412432,0.578332518,0.558794962,2.087324032,1.584368954,2.287935871,3.117849276,0.004791715,0.041134414,0.08420535,0.090260144,0.100324039,0.098627867,0.104824422,0.009068325,0,0,0,0.055002103,0.086836266,0.095321005,0.080616365,0.365180036,0.29869552,0.923401999,1.328607363,1.465673099,3.215118261,0.91941545,0.178763343,0.071510658,0.053440027,0.040914701,0.037147256,0.045748477,0.042231168,0.044605987,0.038611775,0.040101393,0.045105345,0.035398862,0.063006476,0.052434384,0.707106781,0.707106781,0.96,31
25/12/2014 03:15,0.489790314,1.203780768,0.167011875,0.300289357,0.282172355,0.489790314,0.617959934,0.583302384,1.048486072,1.683320372,1.779668003,2.814334025,0.369007134,0.087112669,0.065665799,0.065194419,0.08038295,0.051029604,0.045740742,0.032548639,0.062108651,0.061798466,0.060104537,0.07545056,0.056759103,0.045226773,1.203780768,1.415660779,1.524242373,2.393652617,2.758909913,2.932616562,3.007054181,0.739273052,0.744158057,0.737788091,0.735079147,0.731273029,0.757950899,0.782791465,0.765009662,0.762040869,0.772646949,0.762132489,0.75100985,0.739554214,0.757997266,0.167011875,0.239759226,0.327931292,1.052604107,1.522120737,1.563477379,2.40853665,0.052077401,0.030681174,0.022339089,0.026239508,0.030075829,0.021628267,0.026129426,0.031776001,0.041960262,0.044045911,0.035169161,0.040942434,0.030786036,0.029709253,0.300289357,0.578332518,0.558794962,2.087324032,1.584368954,2.287935871,3.117849276,0.004791715,0.041134414,0.08420535,0.090260144,0.100324039,0.098627867,0.104824422,0.009068325,0,0,0,0.055002103,0.086836266,0.095321005,0.282172355,0.365180036,0.29869552,0.923401999,1.328607363,1.465673099,3.215118261,0.91941545,0.178763343,0.071510658,0.053440027,0.040914701,0.037147256,0.045748477,0.042231168,0.044605987,0.038611775,0.040101393,0.045105345,0.035398862,0.063006476,0.751839807,0.659345815,1.115333333,31
25/12/2014 03:30,0.661329177,1.128840604,0.213460406,0,0.257066658,0.661329177,0.489790314,0.617959934,0.583302384,1.048486072,1.683320372,1.779668003,2.814334025,0.369007134,0.087112669,0.065665799,0.065194419,0.08038295,0.051029604,0.045740742,0.032548639,0.062108651,0.061798466,0.060104537,0.07545056,0.056759103,1.128840604,1.203780768,1.415660779,1.524242373,2.393652617,2.758909913,2.932616562,3.007054181,0.739273052,0.744158057,0.737788091,0.735079147,0.731273029,0.757950899,0.782791465,0.765009662,0.762040869,0.772646949,0.762132489,0.75100985,0.739554214,0.213460406,0.167011875,0.239759226,0.327931292,1.052604107,1.522120737,1.563477379,2.40853665,0.052077401,0.030681174,0.022339089,0.026239508,0.030075829,0.021628267,0.026129426,0.031776001,0.041960262,0.044045911,0.035169161,0.040942434,0.030786036,0,0.300289357,0.578332518,0.558794962,2.087324032,1.584368954,2.287935871,3.117849276,0.004791715,0.041134414,0.08420535,0.090260144,0.100324039,0.098627867,0.104824422,0.009068325,0,0,0,0.055002103,0.086836266,0.257066658,0.282172355,0.365180036,0.29869552,0.923401999,1.328607363,1.465673099,3.215118261,0.91941545,0.178763343,0.071510658,0.053440027,0.040914701,0.037147256,0.045748477,0.042231168,0.044605987,0.038611775,0.040101393,0.045105345,0.035398862,0.79335334,0.608761429,1.047333333,31
25/12/2014 03:45,0.538325342,0.993780172,0.182944585,0.003987991,0.213389173,0.538325342,0.661329177,0.489790314,0.617959934,0.583302384,1.048486072,1.683320372,1.779668003,2.814334025,0.369007134,0.087112669,0.065665799,0.065194419,0.08038295,0.051029604,0.045740742,0.032548639,0.062108651,0.061798466,0.060104537,0.07545056,0.993780172,1.128840604,1.203780768,1.415660779,1.524242373,2.393652617,2.758909913,2.932616562,3.007054181,0.739273052,0.744158057,0.737788091,0.735079147,0.731273029,0.757950899,0.782791465,0.765009662,0.762040869,0.772646949,0.762132489,0.75100985,0.182944585,0.213460406,0.167011875,0.239759226,0.327931292,1.052604107,1.522120737,1.563477379,2.40853665,0.052077401,0.030681174,0.022339089,0.026239508,0.030075829,0.021628267,0.026129426,0.031776001,0.041960262,0.044045911,0.035169161,0.040942434,0.003987991,0,0.300289357,0.578332518,0.558794962,2.087324032,1.584368954,2.287935871,3.117849276,0.004791715,0.041134414,0.08420535,0.090260144,0.100324039,0.098627867,0.104824422,0.009068325,0,0,0,0.055002103,0.213389173,0.257066658,0.282172355,0.365180036,0.29869552,0.923401999,1.328607363,1.465673099,3.215118261,0.91941545,0.178763343,0.071510658,0.053440027,0.040914701,0.037147256,0.045748477,0.042231168,0.044605987,0.038611775,0.040101393,0.045105345,0.831469612,0.555570233,0.853333333,31
25/12/2014 04:00,0.450509272,0.913611579,0.156227706,0,0.169208305,0.450509272,0.538325342,0.661329177,0.489790314,0.617959934,0.583302384,1.048486072,1.683320372,1.779668003,2.814334025,0.369007134,0.087112669,0.065665799,0.065194419,0.08038295,0.051029604,0.045740742,0.032548639,0.062108651,0.061798466,0.060104537,0.913611579,0.993780172,1.128840604,1.203780768,1.415660779,1.524242373,2.393652617,2.758909913,2.932616562,3.007054181,0.739273052,0.744158057,0.737788091,0.735079147,0.731273029,0.757950899,0.782791465,0.765009662,0.762040869,0.772646949,0.762132489,0.156227706,0.182944585,0.213460406,0.167011875,0.239759226,0.327931292,1.052604107,1.522120737,1.563477379,2.40853665,0.052077401,0.030681174,0.022339089,0.026239508,0.030075829,0.021628267,0.026129426,0.031776001,0.041960262,0.044045911,0.035169161,0,0.003987991,0,0.300289357,0.578332518,0.558794962,2.087324032,1.584368954,2.287935871,3.117849276,0.004791715,0.041134414,0.08420535,0.090260144,0.100324039,0.098627867,0.104824422,0.009068325,0,0,0,0.169208305,0.213389173,0.257066658,0.282172355,0.365180036,0.29869552,0.923401999,1.328607363,1.465673099,3.215118261,0.91941545,0.178763343,0.071510658,0.053440027,0.040914701,0.037147256,0.045748477,0.042231168,0.044605987,0.038611775,0.040101393,0.866025404,0.5,0.678333333,31
25/12/2014 04:15,0.37783201,0.973154276,0.119487709,0.000679669,0.064552021,0.37783201,0.450509272,0.538325342,0.661329177,0.489790314,0.617959934,0.583302384,1.048486072,1.683320372,1.779668003,2.814334025,0.369007134,0.087112669,0.065665799,0.065194419,0.08038295,0.051029604,0.045740742,0.032548639,0.062108651,0.061798466,0.973154276,0.913611579,0.993780172,1.128840604,1.203780768,1.415660779,1.524242373,2.393652617,2.758909913,2.932616562,3.007054181,0.739273052,0.744158057,0.737788091,0.735079147,0.731273029,0.757950899,0.782791465,0.765009662,0.762040869,0.772646949,0.119487709,0.156227706,0.182944585,0.213460406,0.167011875,0.239759226,0.327931292,1.052604107,1.522120737,1.563477379,2.40853665,0.052077401,0.030681174,0.022339089,0.026239508,0.030075829,0.021628267,0.026129426,0.031776001,0.041960262,0.044045911,0.000679669,0,0.003987991,0,0.300289357,0.578332518,0.558794962,2.087324032,1.584368954,2.287935871,3.117849276,0.004791715,0.041134414,0.08420535,0.090260144,0.100324039,0.098627867,0.104824422,0.009068325,0,0,0.064552021,0.169208305,0.213389173,0.257066658,0.282172355,0.365180036,0.29869552,0.923401999,1.328607363,1.465673099,3.215118261,0.91941545,0.178763343,0.071510658,0.053440027,0.040914701,0.037147256,0.045748477,0.042231168,0.044605987,0.038611775,0.896872742,0.44228869,0.506333333,31
25/12/2014 04:30,0.271966058,0.890753401,0.063494899,0.017887403,0.077276892,0.271966058,0.37783201,0.450509272,0.538325342,0.661329177,0.489790314,0.617959934,0.583302384,1.048486072,1.683320372,1.779668003,2.814334025,0.369007134,0.087112669,0.065665799,0.065194419,0.08038295,0.051029604,0.045740742,0.032548639,0.062108651,0.890753401,0.973154276,0.913611579,0.993780172,1.128840604,1.203780768,1.415660779,1.524242373,2.393652617,2.758909913,2.932616562,3.007054181,0.739273052,0.744158057,0.737788091,0.735079147,0.731273029,0.757950899,0.782791465,0.765009662,0.762040869,0.063494899,0.119487709,0.156227706,0.182944585,0.213460406,0.167011875,0.239759226,0.327931292,1.052604107,1.522120737,1.563477379,2.40853665,0.052077401,0.030681174,0.022339089,0.026239508,0.030075829,0.021628267,0.026129426,0.031776001,0.041960262,0.017887403,0.000679669,0,0.003987991,0,0.300289357,0.578332518,0.558794962,2.087324032,1.584368954,2.287935871,3.117849276,0.004791715,0.041134414,0.08420535,0.090260144,0.100324039,0.098627867,0.104824422,0.009068325,0,0.077276892,0.064552021,0.169208305,0.213389173,0.257066658,0.282172355,0.365180036,0.29869552,0.923401999,1.328607363,1.465673099,3.215118261,0.91941545,0.178763343,0.071510658,0.053440027,0.040914701,0.037147256,0.045748477,0.042231168,0.044605987,0.923879533,0.382683432,0.375,31
25/12/2014 04:45,0.111967686,0.749631206,0.028851291,0,0.042307798,0.111967686,0.271966058,0.37783201,0.450509272,0.538325342,0.661329177,0.489790314,0.617959934,0.583302384,1.048486072,1.683320372,1.779668003,2.814334025,0.369007134,0.087112669,0.065665799,0.065194419,0.08038295,0.051029604,0.045740742,0.032548639,0.749631206,0.890753401,0.973154276,0.913611579,0.993780172,1.128840604,1.203780768,1.415660779,1.524242373,2.393652617,2.758909913,2.932616562,3.007054181,0.739273052,0.744158057,0.737788091,0.735079147,0.731273029,0.757950899,0.782791465,0.765009662,0.028851291,0.063494899,0.119487709,0.156227706,0.182944585,0.213460406,0.167011875,0.239759226,0.327931292,1.052604107,1.522120737,1.563477379,2.40853665,0.052077401,0.030681174,0.022339089,0.026239508,0.030075829,0.021628267,0.026129426,0.031776001,0,0.017887403,0.000679669,0,0.003987991,0,0.300289357,0.578332518,0.558794962,2.087324032,1.584368954,2.287935871,3.117849276,0.004791715,0.041134414,0.08420535,0.090260144,0.100324039,0.098627867,0.104824422,0.009068325,0.042307798,0.077276892,0.064552021,0.169208305,0.213389173,0.257066658,0.282172355,0.365180036,0.29869552,0.923401999,1.328607363,1.465673099,3.215118261,0.91941545,0.178763343,0.071510658,0.053440027,0.040914701,0.037147256,0.045748477,0.042231168,0.946930129,0.321439465,0.308666667,31
25/12/2014 05:00,0.100575939,0.71247497,0.028514898,0,0.045723583,0.100575939,0.111967686,0.271966058,0.37783201,0.450509272,0.538325342,0.661329177,0.489790314,0.617959934,0.583302384,1.048486072,1.683320372,1.779668003,2.814334025,0.369007134,0.087112669,0.065665799,0.065194419,0.08038295,0.051029604,0.045740742,0.71247497,0.749631206,0.890753401,0.973154276,0.913611579,0.993780172,1.128840604,1.203780768,1.415660779,1.524242373,2.393652617,2.758909913,2.932616562,3.007054181,0.739273052,0.744158057,0.737788091,0.735079147,0.731273029,0.757950899,0.782791465,0.028514898,0.028851291,0.063494899,0.119487709,0.156227706,0.182944585,0.213460406,0.167011875,0.239759226,0.327931292,1.052604107,1.522120737,1.563477379,2.40853665,0.052077401,0.030681174,0.022339089,0.026239508,0.030075829,0.021628267,0.026129426,0,0,0.017887403,0.000679669,0,0.003987991,0,0.300289357,0.578332518,0.558794962,2.087324032,1.584368954,2.287935871,3.117849276,0.004791715,0.041134414,0.08420535,0.090260144,0.100324039,0.098627867,0.104824422,0.045723583,0.042307798,0.077276892,0.064552021,0.169208305,0.213389173,0.257066658,0.282172355,0.365180036,0.29869552,0.923401999,1.328607363,1.465673099,3.215118261,0.91941545,0.178763343,0.071510658,0.053440027,0.040914701,0.037147256,0.045748477,0.965925826,0.258819045,0.265,31
